state,county_name,precinct,year,pres.dem,pres.gop,gov.dem,gov.gop,statehouse.dem,statehouse.gop,dem_share_pres,dem_share_gov ,dem_share_statehouse
NORTH CAROLINA,SCOTLAND,4,2024,1113,1571,1244,1329,1080,1580,41.46795827,48.34823164,40.60150376
NORTH CAROLINA,SCOTLAND,05-10,2024,480,874,515,762,481,833,35.45051699,40.32889585,36.60578387
NORTH CAROLINA,SCOTLAND,06-89,2024,688,1543,769,1339,710,1490,30.83818915,36.4800759,32.27272727
NORTH CAROLINA,SCOTLAND,7,2024,1154,1014,1184,915,1182,971,53.22878229,56.40781324,54.90013934
NORTH CAROLINA,STANLY,3,2024,159,175,187,124,139,186,47.60479042,60.12861736,42.76923077
NORTH CAROLINA,STANLY,11,2024,53,132,68,107,50,129,28.64864865,38.85714286,27.93296089
NORTH CAROLINA,STANLY,14,2024,29,144,51,110,27,146,16.76300578,31.67701863,15.60693642
NORTH CAROLINA,STANLY,15,2024,122,202,149,145,112,198,37.65432099,50.68027211,36.12903226
NORTH CAROLINA,STANLY,16,2024,71,167,83,138,72,162,29.83193277,37.55656109,30.76923077
NORTH CAROLINA,STANLY,17,2024,41,247,72,191,34,247,14.23611111,27.37642586,12.09964413
NORTH CAROLINA,STANLY,18,2024,45,193,65,150,39,193,18.90756303,30.23255814,16.81034483
NORTH CAROLINA,STANLY,19,2024,41,292,69,236,39,291,12.31231231,22.62295082,11.81818182
NORTH CAROLINA,STANLY,21,2024,21,220,36,186,16,223,8.713692946,16.21621622,6.694560669
NORTH CAROLINA,STANLY,22,2024,114,266,126,231,99,268,30,35.29411765,26.97547684
NORTH CAROLINA,STANLY,23,2024,83,442,126,348,69,439,15.80952381,26.58227848,13.58267717
NORTH CAROLINA,STANLY,24,2024,111,345,161,258,109,332,24.34210526,38.424821,24.71655329
NORTH CAROLINA,STANLY,25,2024,74,493,126,398,66,492,13.05114638,24.04580153,11.82795699
NORTH CAROLINA,STANLY,26,2024,66,326,99,269,67,322,16.83673469,26.90217391,17.22365039
NORTH CAROLINA,STANLY,27,2024,84,284,118,220,79,278,22.82608696,34.9112426,22.12885154
NORTH CAROLINA,STANLY,28,2024,88,184,108,139,86,183,32.35294118,43.72469636,31.97026022
NORTH CAROLINA,STANLY,107,2024,169,220,208,151,174,211,43.44473008,57.93871866,45.19480519
NORTH CAROLINA,STANLY,108,2024,300,43,304,29,275,41,87.46355685,91.29129129,87.02531646
NORTH CAROLINA,STANLY,110,2024,113,171,128,126,109,174,39.78873239,50.39370079,38.51590106
NORTH CAROLINA,STANLY,113,2024,29,192,50,148,23,194,13.12217195,25.25252525,10.59907834
NORTH CAROLINA,STANLY,120,2024,53,392,96,297,53,377,11.91011236,24.42748092,12.3255814
NORTH CAROLINA,STANLY,212,2024,111,242,124,188,105,240,31.44475921,39.74358974,30.43478261
NORTH CAROLINA,STANLY,BOE,2024,3603,8679,4305,7223,3306,8812,29.33561309,37.34385843,27.28172966
NORTH CAROLINA,STANLY,LOC,2024,1507,7830,2078,6656,1361,7767,16.14008782,23.79207694,14.91016652
NORTH CAROLINA,STANLY,NL,2024,684,2912,909,2462,596,2958,19.02113459,26.9652922,16.7698368
NORTH CAROLINA,STANLY,NOR,2024,577,2111,756,1784,544,2110,21.46577381,29.76377953,20.49736247
NORTH CAROLINA,STOKES,1,2024,20,122,36,96,20,119,14.08450704,27.27272727,14.38848921
NORTH CAROLINA,STOKES,2,2024,89,529,150,424,84,502,14.4012945,26.13240418,14.33447099
NORTH CAROLINA,STOKES,3,2024,32,312,68,247,36,283,9.302325581,21.58730159,11.28526646
NORTH CAROLINA,STOKES,4,2024,59,263,98,199,53,254,18.32298137,32.996633,17.26384365
NORTH CAROLINA,STOKES,506,2024,90,445,158,343,90,428,16.82242991,31.53692615,17.37451737
NORTH CAROLINA,STOKES,7,2024,35,178,67,131,45,161,16.43192488,33.83838384,21.84466019
NORTH CAROLINA,STOKES,8,2024,50,315,93,251,45,300,13.69863014,27.03488372,13.04347826
NORTH CAROLINA,STOKES,9,2024,84,356,140,282,72,344,19.09090909,33.17535545,17.30769231
NORTH CAROLINA,STOKES,10,2024,108,397,166,302,103,391,21.38613861,35.47008547,20.85020243
NORTH CAROLINA,STOKES,11,2024,92,312,138,232,91,294,22.77227723,37.2972973,23.63636364
NORTH CAROLINA,STOKES,12,2024,64,389,122,291,66,370,14.12803532,29.53995157,15.13761468
NORTH CAROLINA,STOKES,13,2024,45,280,90,216,50,255,13.84615385,29.41176471,16.39344262
NORTH CAROLINA,STOKES,140,2024,44,291,81,236,45,271,13.13432836,25.55205047,14.24050633
NORTH CAROLINA,STOKES,150,2024,56,203,85,162,50,192,21.62162162,34.41295547,20.66115702
NORTH CAROLINA,STOKES,1618,2024,95,209,115,164,83,186,31.25,41.21863799,30.85501859
NORTH CAROLINA,STOKES,17,2024,57,192,86,145,60,179,22.89156627,37.22943723,25.10460251
NORTH CAROLINA,STOKES,1819,2024,53,246,76,211,51,229,17.72575251,26.48083624,18.21428571
NORTH CAROLINA,STOKES,20,2024,65,321,96,265,74,306,16.83937824,26.59279778,19.47368421
NORTH CAROLINA,STOKES,DANBURY,2024,502,2361,703,1975,456,2231,17.53405519,26.25093353,16.97059918
NORTH CAROLINA,STOKES,KING,2024,2189,8983,3133,7260,1940,8707,19.59362692,30.1452901,18.22109514
NORTH CAROLINA,STOKES,WALNUT COVE,2024,1226,4251,1624,3553,1155,4041,22.38451707,31.36951903,22.22863741
NORTH CAROLINA,SURRY,1,2024,60,348,90,297,67,337,14.70588235,23.25581395,16.58415842
NORTH CAROLINA,SURRY,4,2024,67,190,95,148,74,184,26.07003891,39.09465021,28.68217054
NORTH CAROLINA,SURRY,5,2024,44,366,90,293,56,348,10.73170732,23.49869452,13.86138614
NORTH CAROLINA,SURRY,9,2024,41,282,71,231,43,270,12.69349845,23.50993377,13.73801917
NORTH CAROLINA,SURRY,1,2024,1657,6132,2407,4989,1779,5946,21.27359096,32.54461871,23.02912621
NORTH CAROLINA,SURRY,10,2024,41,258,75,205,45,246,13.71237458,26.78571429,15.46391753
NORTH CAROLINA,SURRY,11,2024,55,170,69,131,53,161,24.44444444,34.5,24.76635514
NORTH CAROLINA,SURRY,12,2024,104,196,155,124,106,191,34.66666667,55.55555556,35.69023569
NORTH CAROLINA,SURRY,15,2024,86,247,128,179,81,241,25.82582583,41.69381107,25.1552795
NORTH CAROLINA,SURRY,16,2024,49,238,81,186,54,224,17.07317073,30.33707865,19.42446043
NORTH CAROLINA,SURRY,17,2024,36,170,70,121,40,162,17.47572816,36.64921466,19.8019802
NORTH CAROLINA,SURRY,18,2024,57,220,91,166,62,211,20.57761733,35.40856031,22.71062271
NORTH CAROLINA,SURRY,19,2024,116,321,155,250,118,314,26.54462243,38.27160494,27.31481481
NORTH CAROLINA,SURRY,2,2024,1096,2704,1460,2168,1044,2660,28.84210526,40.24255788,28.18574514
NORTH CAROLINA,SURRY,22,2024,35,203,63,165,34,196,14.70588235,27.63157895,14.7826087
NORTH CAROLINA,SURRY,23,2024,60,353,120,263,60,348,14.52784504,31.33159269,14.70588235
NORTH CAROLINA,SURRY,24,2024,42,201,71,159,47,191,17.28395062,30.86956522,19.74789916
NORTH CAROLINA,SURRY,25,2024,46,208,79,160,52,198,18.11023622,33.05439331,20.8
NORTH CAROLINA,SURRY,26,2024,50,389,97,314,59,368,11.38952164,23.60097324,13.81733021
NORTH CAROLINA,SURRY,27,2024,59,315,110,231,69,300,15.77540107,32.25806452,18.69918699
NORTH CAROLINA,SURRY,28,2024,67,201,95,159,73,189,25,37.4015748,27.86259542
NORTH CAROLINA,SURRY,29,2024,78,264,134,185,91,242,22.80701754,42.00626959,27.32732733
NORTH CAROLINA,SURRY,3,2024,3500,12293,4938,9858,3450,12109,22.16171722,33.37388483,22.17366155
NORTH CAROLINA,SURRY,30,2024,143,277,185,202,135,283,34.04761905,47.80361757,32.29665072
NORTH CAROLINA,SURRY,32,2024,155,511,248,372,151,503,23.27327327,40,23.08868502
NORTH CAROLINA,SURRY,34,2024,175,444,248,315,186,432,28.27140549,44.04973357,30.09708738
NORTH CAROLINA,SWAIN,ALARKA,2024,193,445,241,366,196,425,30.2507837,39.70345964,31.56199678
NORTH CAROLINA,SWAIN,ALMOND,2024,344,734,407,612,346,711,31.9109462,39.94111874,32.73415326
NORTH CAROLINA,SWAIN,BC1,2024,519,1124,629,898,494,1116,31.58855752,41.1918795,30.68322981
NORTH CAROLINA,SWAIN,BC2,2024,559,1098,688,878,537,1064,33.73566687,43.93358876,33.54153654
NORTH CAROLINA,SWAIN,WHCH,2024,1028,910,1088,688,936,870,53.04437564,61.26126126,51.82724252
NORTH CAROLINA,TRANSYLVANIA,B1,2024,891,512,983,367,922,483,63.5067712,72.81481481,65.6227758
NORTH CAROLINA,TRANSYLVANIA,B2,2024,690,499,752,389,718,471,58.03195963,65.90709904,60.38687973
NORTH CAROLINA,TRANSYLVANIA,B3,2024,935,648,1035,486,967,611,59.06506633,68.04733728,61.28010139
NORTH CAROLINA,TRANSYLVANIA,B4,2024,785,439,867,294,802,422,64.13398693,74.67700258,65.52287582
NORTH CAROLINA,TRANSYLVANIA,BD,2024,739,1359,911,1076,787,1307,35.22402288,45.84801208,37.58357211
NORTH CAROLINA,TRANSYLVANIA,CC,2024,588,1296,745,1060,644,1243,31.21019108,41.27423823,34.12824589
NORTH CAROLINA,TRANSYLVANIA,CM,2024,365,353,407,269,371,334,50.8356546,60.20710059,52.62411348
NORTH CAROLINA,TRANSYLVANIA,DR,2024,1178,985,1365,722,1198,965,54.46139621,65.4048874,55.38603791
NORTH CAROLINA,TRANSYLVANIA,EF,2024,387,475,460,357,397,464,44.89559165,56.30354957,46.10917538
NORTH CAROLINA,TRANSYLVANIA,LR,2024,477,868,588,690,506,855,35.46468401,46.00938967,37.17854519
NORTH CAROLINA,TRANSYLVANIA,PF,2024,357,557,423,438,379,520,39.05908096,49.12891986,42.15795328
NORTH CAROLINA,TRANSYLVANIA,RE,2024,365,1262,473,1064,398,1219,22.43392747,30.77423552,24.61348176
NORTH CAROLINA,TRANSYLVANIA,TC1,2024,113,571,156,510,125,555,16.52046784,23.42342342,18.38235294
NORTH CAROLINA,TRANSYLVANIA,TC7,2024,413,992,513,820,419,967,29.39501779,38.48462116,30.23088023
NORTH CAROLINA,TRANSYLVANIA,WC,2024,689,676,805,482,699,656,50.47619048,62.54856255,51.58671587
NORTH CAROLINA,TYRRELL,1,2024,74,8,72,9,72,10,90.24390244,88.88888889,87.80487805
NORTH CAROLINA,TYRRELL,14,2024,0,23,1,21,3,19,0,4.545454545,13.63636364
NORTH CAROLINA,TYRRELL,15,2024,51,64,56,55,49,64,44.34782609,50.45045045,43.36283186
NORTH CAROLINA,TYRRELL,16,2024,2,2,3,1,2,2,50,75,50
NORTH CAROLINA,TYRRELL,2,2024,117,163,124,141,120,149,41.78571429,46.79245283,44.60966543
NORTH CAROLINA,TYRRELL,3,2024,16,52,22,37,19,40,23.52941176,37.28813559,32.20338983
NORTH CAROLINA,UNION,5,2024,1254,1867,1429,1485,1218,1818,40.17942967,49.03912148,40.11857708
NORTH CAROLINA,UNION,1,2024,389,192,394,150,379,173,66.9535284,72.42647059,68.65942029
NORTH CAROLINA,UNION,19,2024,1514,2552,1745,2030,1428,2536,37.2356124,46.22516556,36.02421796
NORTH CAROLINA,UNION,2,2024,655,428,689,339,636,413,60.48014774,67.0233463,60.62917064
NORTH CAROLINA,UNION,0020A,2024,1339,1668,1479,1286,1265,1633,44.52943133,53.49005425,43.65079365
NORTH CAROLINA,UNION,0020B,2024,1273,2350,1543,1815,1197,2317,35.1366271,45.94997022,34.06374502
NORTH CAROLINA,UNION,3,2024,453,383,463,312,451,360,54.18660287,59.74193548,55.61035758
NORTH CAROLINA,UNION,30,2024,1430,2220,1659,1769,1392,2190,39.17808219,48.39556593,38.86097152
NORTH CAROLINA,UNION,4,2024,577,167,572,142,559,159,77.55376344,80.11204482,77.8551532
NORTH CAROLINA,UNION,44,2024,1251,1735,1434,1366,1193,1708,41.89551239,51.21428571,41.12375043
NORTH CAROLINA,UNION,45,2024,900,1571,1080,1208,843,1551,36.42250101,47.2027972,35.21303258
NORTH CAROLINA,UNION,6,2024,588,1374,700,1149,572,1339,29.96941896,37.85830178,29.93197279
NORTH CAROLINA,UNION,7,2024,1137,2023,1297,1693,1109,1969,35.98101266,43.37792642,36.02988954
NORTH CAROLINA,UNION,8,2024,823,642,846,526,809,600,56.1774744,61.66180758,57.41660752
NORTH CAROLINA,UNION,9,2024,559,434,574,363,556,411,56.29405841,61.25933831,57.49741468
NORTH CAROLINA,UNION,10,2024,540,290,572,224,512,291,65.06024096,71.85929648,63.76089664
NORTH CAROLINA,UNION,11,2024,288,2202,417,1934,280,2165,11.56626506,17.73713313,11.45194274
NORTH CAROLINA,UNION,12,2024,262,1951,396,1687,256,1951,11.8391324,19.01104177,11.59945628
NORTH CAROLINA,UNION,13,2024,330,2127,474,1852,330,2083,13.43101343,20.3783319,13.67592209
NORTH CAROLINA,UNION,14,2024,554,861,632,680,536,818,39.15194346,48.17073171,39.58641064
NORTH CAROLINA,UNION,15,2024,1739,2131,1997,1665,1669,2127,44.93540052,54.53304205,43.96733404
NORTH CAROLINA,UNION,16,2024,1991,3094,2295,2468,1953,3014,39.15437561,48.1839177,39.31950876
NORTH CAROLINA,UNION,017A,2024,1094,1933,1287,1525,1022,1919,36.14139412,45.76813656,34.75008501
NORTH CAROLINA,UNION,017B,2024,1620,2591,1967,1964,1498,2609,38.47067205,50.03815823,36.47431215
NORTH CAROLINA,UNION,18,2024,1152,1799,1388,1323,1059,1821,39.03761437,51.19881962,36.77083333
NORTH CAROLINA,UNION,21,2024,471,1862,625,1535,464,1828,20.18859837,28.93518519,20.2443281
NORTH CAROLINA,UNION,22,2024,533,1686,621,1473,483,1731,24.01982875,29.65616046,21.81571816
NORTH CAROLINA,UNION,23,2024,528,1276,644,1042,514,1231,29.26829268,38.19691578,29.45558739
NORTH CAROLINA,UNION,24,2024,336,1669,478,1402,335,1632,16.75810474,25.42553191,17.03101169
NORTH CAROLINA,UNION,25,2024,455,1323,554,1133,439,1298,25.59055118,32.83935981,25.27345999
NORTH CAROLINA,UNION,26,2024,327,1336,392,1197,324,1320,19.66325917,24.66960352,19.7080292
NORTH CAROLINA,UNION,27,2024,264,1280,357,1095,265,1246,17.0984456,24.58677686,17.53805427
NORTH CAROLINA,UNION,028A,2024,2128,2705,2529,2023,1909,2818,44.0306228,55.55799649,40.38502221
NORTH CAROLINA,UNION,028B,2024,1669,1988,1972,1401,1466,2095,45.6385015,58.46427513,41.16821118
NORTH CAROLINA,UNION,028C,2024,1459,1829,1797,1314,1292,1946,44.37347932,57.76277724,39.90117356
NORTH CAROLINA,UNION,028D,2024,1806,2331,2103,1756,1708,2324,43.65482234,54.49598342,42.36111111
NORTH CAROLINA,UNION,029A,2024,2024,2124,2222,1649,1957,2071,48.79459981,57.40118832,48.58490566
NORTH CAROLINA,UNION,029B,2024,601,878,694,692,580,853,40.63556457,50.07215007,40.47452896
NORTH CAROLINA,UNION,029C,2024,942,1496,1095,1200,886,1496,38.63822806,47.7124183,37.19563392
NORTH CAROLINA,UNION,31,2024,1366,1891,1497,1519,1285,1876,41.94043598,49.63527851,40.6516925
NORTH CAROLINA,UNION,32,2024,982,2112,1170,1691,905,2118,31.73884939,40.89479203,29.93714853
NORTH CAROLINA,UNION,33,2024,669,1415,792,1165,649,1394,32.10172745,40.47010731,31.7670093
NORTH CAROLINA,UNION,34,2024,775,2519,958,2143,752,2503,23.52762599,30.89326024,23.10291859
NORTH CAROLINA,UNION,35,2024,682,1122,793,850,651,1117,37.80487805,48.26536823,36.82126697
NORTH CAROLINA,UNION,36,2024,429,1337,519,1176,437,1311,24.29218573,30.61946903,25
NORTH CAROLINA,UNION,037A,2024,1946,2599,2208,2042,1900,2552,42.81628163,51.95294118,42.67744834
NORTH CAROLINA,UNION,037B,2024,462,811,567,621,439,815,36.2922231,47.72727273,35.00797448
NORTH CAROLINA,UNION,038A,2024,1197,1619,1372,1270,1148,1590,42.50710227,51.93035579,41.9284149
NORTH CAROLINA,UNION,038B,2024,787,1110,895,875,758,1116,41.48655772,50.56497175,40.44823906
NORTH CAROLINA,UNION,39,2024,710,1763,852,1495,690,1731,28.71006874,36.3016617,28.50061958
NORTH CAROLINA,UNION,40,2024,1350,1967,1566,1534,1251,1997,40.69942719,50.51612903,38.51600985
NORTH CAROLINA,UNION,41,2024,1565,2399,1913,1786,1424,2453,39.48032291,51.71668018,36.72942997
NORTH CAROLINA,UNION,42,2024,573,1116,685,893,569,1076,33.92539964,43.40937896,34.58966565
NORTH CAROLINA,UNION,43,2024,420,123,409,104,407,119,77.3480663,79.72709552,77.37642586
NORTH CAROLINA,VANCE,CC,2024,963,1180,1069,977,903,1139,44.9370042,52.24828935,44.22135162
NORTH CAROLINA,VANCE,EH1,2024,984,92,969,75,940,94,91.44981413,92.81609195,90.90909091
NORTH CAROLINA,VANCE,HTOP,2024,332,162,348,138,318,162,67.20647773,71.60493827,66.25
NORTH CAROLINA,VANCE,KITT,2024,1101,1617,1244,1380,1053,1536,40.50772627,47.40853659,40.67207416
NORTH CAROLINA,VANCE,MIDD,2024,1032,1013,1137,831,998,993,50.46454768,57.77439024,50.12556504
NORTH CAROLINA,VANCE,NH,2024,1324,1200,1433,994,1274,1153,52.45641838,59.04408735,52.49278945
NORTH CAROLINA,VANCE,NH1,2024,935,120,931,92,858,137,88.62559242,91.00684262,86.23115578
NORTH CAROLINA,VANCE,NV,2024,449,335,465,282,421,326,57.27040816,62.24899598,56.35876841
NORTH CAROLINA,VANCE,SCRK,2024,1559,1364,1652,1148,1490,1274,53.3356141,59,53.90738061
NORTH CAROLINA,VANCE,SH1,2024,804,241,817,192,752,249,76.93779904,80.97125867,75.12487512
NORTH CAROLINA,VANCE,SH2,2024,291,169,297,141,275,170,63.26086957,67.80821918,61.79775281
NORTH CAROLINA,VANCE,WH,2024,1518,1121,1679,853,1407,1162,57.52178856,66.31121643,54.76839237
NORTH CAROLINA,WAKE,01-01,2024,258,112,301,58,302,0,69.72972973,83.84401114,100
NORTH CAROLINA,WAKE,01-02,2024,283,108,330,51,319,0,72.37851662,86.61417323,100
NORTH CAROLINA,WAKE,01-03,2024,288,270,445,85,377,0,51.61290323,83.96226415,100
NORTH CAROLINA,WAKE,01-04,2024,176,110,233,39,214,0,61.53846154,85.66176471,100
NORTH CAROLINA,WAKE,01-05,2024,231,178,312,68,247,0,56.4792176,82.10526316,100
NORTH CAROLINA,WAKE,01-06,2024,381,141,444,73,387,0,72.98850575,85.88007737,100
NORTH CAROLINA,WAKE,01-07,2024,333,204,397,102,422,0,62.01117318,79.55911824,100
NORTH CAROLINA,WAKE,01-07A,2024,80,24,82,14,81,0,76.92307692,85.41666667,100
NORTH CAROLINA,WAKE,01-09,2024,288,86,335,29,302,0,77.00534759,92.03296703,100
NORTH CAROLINA,WAKE,01-10,2024,301,188,384,71,332,0,61.55419223,84.3956044,100
NORTH CAROLINA,WAKE,01-11,2024,298,348,470,135,347,0,46.13003096,77.68595041,100
NORTH CAROLINA,WAKE,01-12,2024,363,232,448,108,399,0,61.00840336,80.57553957,100
NORTH CAROLINA,WAKE,01-13,2024,339,97,376,46,366,0,77.75229358,89.09952607,100
NORTH CAROLINA,WAKE,01-14,2024,502,169,574,80,533,0,74.81371088,87.7675841,100
NORTH CAROLINA,WAKE,01-15,2024,313,230,384,115,337,0,57.6427256,76.95390782,100
NORTH CAROLINA,WAKE,01-16,2024,305,175,371,79,357,0,63.54166667,82.44444444,100
NORTH CAROLINA,WAKE,01-17,2024,125,123,177,57,135,0,50.40322581,75.64102564,100
NORTH CAROLINA,WAKE,01-18,2024,306,216,376,108,337,0,58.62068966,77.68595041,100
NORTH CAROLINA,WAKE,01-19,2024,277,32,273,23,287,0,89.64401294,92.22972973,100
NORTH CAROLINA,WAKE,01-20,2024,329,79,361,41,358,0,80.6372549,89.80099502,100
NORTH CAROLINA,WAKE,01-21,2024,496,228,558,126,599,0,68.50828729,81.57894737,100
NORTH CAROLINA,WAKE,01-22,2024,488,81,493,49,520,0,85.76449912,90.95940959,100
NORTH CAROLINA,WAKE,01-23,2024,382,172,416,93,455,0,68.95306859,81.72888016,100
NORTH CAROLINA,WAKE,01-25,2024,139,28,145,14,146,0,83.23353293,91.19496855,100
NORTH CAROLINA,WAKE,01-26,2024,308,38,317,18,315,0,89.01734104,94.62686567,100
NORTH CAROLINA,WAKE,01-27,2024,419,109,455,55,457,0,79.35606061,89.21568627,100
NORTH CAROLINA,WAKE,01-28,2024,587,172,641,91,642,0,77.33860343,87.56830601,100
NORTH CAROLINA,WAKE,01-29,2024,295,241,422,89,363,0,55.03731343,82.58317025,100
NORTH CAROLINA,WAKE,01-30,2024,153,107,196,39,141,0,58.84615385,83.40425532,100
NORTH CAROLINA,WAKE,01-31,2024,419,191,454,115,497,0,68.68852459,79.78910369,100
NORTH CAROLINA,WAKE,01-32,2024,326,198,380,123,325,167,62.21374046,75.54671968,66.05691057
NORTH CAROLINA,WAKE,01-33,2024,241,172,299,80,292,0,58.3535109,78.89182058,100
NORTH CAROLINA,WAKE,01-34,2024,239,39,253,25,248,0,85.97122302,91.00719424,100
NORTH CAROLINA,WAKE,01-35,2024,283,34,280,21,280,0,89.27444795,93.02325581,100
NORTH CAROLINA,WAKE,01-36,2024,230,248,314,113,255,0,48.11715481,73.53629977,100
NORTH CAROLINA,WAKE,01-37,2024,206,156,269,80,216,0,56.90607735,77.0773639,100
NORTH CAROLINA,WAKE,01-38,2024,266,139,289,89,277,0,65.67901235,76.45502646,100
NORTH CAROLINA,WAKE,01-39,2024,211,110,241,52,219,0,65.73208723,82.25255973,100
NORTH CAROLINA,WAKE,01-40,2024,655,98,650,62,673,0,86.98539177,91.29213483,100
NORTH CAROLINA,WAKE,01-41,2024,340,122,378,71,375,0,73.59307359,84.18708241,100
NORTH CAROLINA,WAKE,01-42,2024,211,258,294,114,248,0,44.98933902,72.05882353,100
NORTH CAROLINA,WAKE,01-43,2024,318,164,359,93,337,0,65.97510373,79.42477876,100
NORTH CAROLINA,WAKE,01-44,2024,388,175,416,112,405,0,68.91651865,78.78787879,100
NORTH CAROLINA,WAKE,01-45,2024,220,159,266,85,236,0,58.0474934,75.78347578,100
NORTH CAROLINA,WAKE,01-46,2024,344,96,350,59,333,0,78.18181818,85.57457213,100
NORTH CAROLINA,WAKE,01-47,2024,211,205,274,110,230,0,50.72115385,71.35416667,100
NORTH CAROLINA,WAKE,01-48,2024,345,165,392,93,357,146,67.64705882,80.82474227,70.97415507
NORTH CAROLINA,WAKE,01-49,2024,465,196,499,138,461,191,70.34795764,78.33594976,70.70552147
NORTH CAROLINA,WAKE,01-50,2024,404,76,411,54,425,0,84.16666667,88.38709677,100
NORTH CAROLINA,WAKE,01-51,2024,142,103,172,63,150,0,57.95918367,73.19148936,100
NORTH CAROLINA,WAKE,02-01,2024,311,326,399,198,304,311,48.82260597,66.83417085,49.43089431
NORTH CAROLINA,WAKE,02-02,2024,472,570,608,339,425,564,45.2975048,64.20274551,42.9726997
NORTH CAROLINA,WAKE,02-03,2024,152,272,210,169,142,272,35.8490566,55.40897098,34.29951691
NORTH CAROLINA,WAKE,02-04,2024,180,213,243,130,174,208,45.80152672,65.14745308,45.54973822
NORTH CAROLINA,WAKE,02-05,2024,138,139,179,87,133,135,49.81949458,67.29323308,49.62686567
NORTH CAROLINA,WAKE,02-06,2024,215,251,295,140,194,256,46.13733906,67.81609195,43.11111111
NORTH CAROLINA,WAKE,03-01,2024,535,540,690,323,512,547,49.76744186,68.11451135,48.34749764
NORTH CAROLINA,WAKE,03-02,2024,295,349,385,205,278,359,45.80745342,65.25423729,43.64207221
NORTH CAROLINA,WAKE,04-01,2024,248,146,301,90,242,152,62.94416244,76.98209719,61.4213198
NORTH CAROLINA,WAKE,04-02,2024,327,242,407,141,320,223,57.46924429,74.27007299,58.93186004
NORTH CAROLINA,WAKE,04-03,2024,279,192,329,115,272,188,59.23566879,74.0990991,59.13043478
NORTH CAROLINA,WAKE,04-04,2024,223,154,240,98,218,145,59.15119363,71.00591716,60.05509642
NORTH CAROLINA,WAKE,04-05,2024,320,245,406,133,419,0,56.63716814,75.32467532,100
NORTH CAROLINA,WAKE,04-06,2024,408,211,469,111,380,219,65.91276252,80.86206897,63.43906511
NORTH CAROLINA,WAKE,04-07,2024,282,314,390,159,245,334,47.31543624,71.03825137,42.31433506
NORTH CAROLINA,WAKE,04-08,2024,383,221,453,129,426,0,63.41059603,77.83505155,100
NORTH CAROLINA,WAKE,04-09,2024,273,263,353,150,296,0,50.93283582,70.17892644,100
NORTH CAROLINA,WAKE,04-10,2024,310,216,375,138,297,219,58.93536122,73.0994152,57.55813953
NORTH CAROLINA,WAKE,04-11,2024,147,68,165,44,143,61,68.37209302,78.94736842,70.09803922
NORTH CAROLINA,WAKE,04-12,2024,255,218,313,119,256,204,53.91120507,72.4537037,55.65217391
NORTH CAROLINA,WAKE,04-13,2024,405,334,506,190,396,321,54.8037889,72.70114943,55.23012552
NORTH CAROLINA,WAKE,04-14,2024,216,170,263,93,209,160,55.95854922,73.87640449,56.6395664
NORTH CAROLINA,WAKE,04-15,2024,333,222,392,143,319,211,60,73.27102804,60.18867925
NORTH CAROLINA,WAKE,04-16,2024,294,208,356,120,287,188,58.56573705,74.78991597,60.42105263
NORTH CAROLINA,WAKE,04-17,2024,247,141,297,75,260,0,63.65979381,79.83870968,100
NORTH CAROLINA,WAKE,04-18,2024,354,216,407,118,368,0,62.10526316,77.52380952,100
NORTH CAROLINA,WAKE,04-19,2024,171,128,210,72,157,135,57.19063545,74.46808511,53.76712329
NORTH CAROLINA,WAKE,04-20,2024,357,240,409,149,349,222,59.79899497,73.29749104,61.12084063
NORTH CAROLINA,WAKE,04-21,2024,239,125,272,76,292,0,65.65934066,78.16091954,100
NORTH CAROLINA,WAKE,05-01,2024,447,317,514,202,469,0,58.5078534,71.7877095,100
NORTH CAROLINA,WAKE,05-03,2024,367,325,467,171,418,0,53.03468208,73.19749216,100
NORTH CAROLINA,WAKE,05-05,2024,890,472,997,301,942,0,65.34508076,76.81047766,100
NORTH CAROLINA,WAKE,05-06,2024,485,431,619,246,548,0,52.94759825,71.56069364,100
NORTH CAROLINA,WAKE,05-07,2024,796,589,938,398,956,0,57.47292419,70.20958084,100
NORTH CAROLINA,WAKE,05-08,2024,626,335,698,219,717,0,65.14047867,76.11777535,100
NORTH CAROLINA,WAKE,06-04,2024,367,372,463,209,362,336,49.66170501,68.89880952,51.86246418
NORTH CAROLINA,WAKE,06-05,2024,236,309,319,181,207,325,43.30275229,63.8,38.90977444
NORTH CAROLINA,WAKE,06-06,2024,540,620,691,353,514,584,46.55172414,66.18773946,46.81238616
NORTH CAROLINA,WAKE,06-07,2024,391,439,486,284,375,420,47.10843373,63.11688312,47.16981132
NORTH CAROLINA,WAKE,06-08,2024,297,266,346,175,288,243,52.75310835,66.41074856,54.23728814
NORTH CAROLINA,WAKE,06-10,2024,537,679,668,444,511,663,44.16118421,60.07194245,43.52640545
NORTH CAROLINA,WAKE,06-11,2024,144,144,172,107,135,137,50,61.64874552,49.63235294
NORTH CAROLINA,WAKE,06-12,2024,526,670,692,409,491,654,43.97993311,62.85195277,42.88209607
NORTH CAROLINA,WAKE,07-01,2024,282,159,319,94,273,141,63.94557823,77.23970944,65.94202899
NORTH CAROLINA,WAKE,07-02,2024,187,124,239,55,168,120,60.12861736,81.29251701,58.33333333
NORTH CAROLINA,WAKE,07-03,2024,152,115,196,57,160,0,56.92883895,77.47035573,100
